Date,Close,High,Low,Open,Volume,Return,SMA_7,SMA_30,SMA_90,Vol_30
2021-05-10,14.231447219848633,14.770397986562724,14.215735160013324,14.751692881602263,268904000,-0.03689508392116847,14.573016439165388,14.685669040679931,13.837051730685763,0.39947402908051693
2021-05-11,14.27184772491455,14.320231159021995,13.716935706433956,13.79175516546557,285584000,0.0028388191616641745,14.472793442862374,14.730826822916667,13.849965445200603,0.39923590487984606
2021-05-12,13.725415229797363,14.225958671101957,13.676284010679682,13.97581110567399,303408000,-0.03828743871497964,14.319127764020648,14.760314051310221,13.85781323115031,0.4166117621280906
2021-05-13,13.632390975952148,14.046892522562851,13.42663672520172,14.000004653779142,285404000,-0.006777518369226687,14.221363476344518,14.770855299631755,13.863979212443034,0.4042827763485082
2021-05-14,14.208752632141112,14.293548287070912,13.71544150119771,13.856601735291596,258616000,0.042278838481501824,14.190652029854908,14.785195668538412,13.87332197825114,0.4102920973508797
2021-05-17,14.131436347961426,14.135177178231372,13.820187282100616,14.122956688705056,216980000,-0.00544145472733415,14.139703205653598,14.791114648183187,13.890562110477024,0.4092912315280809
2021-05-18,13.982046127319336,14.369612110870904,13.97032416193306,14.232692210497804,186256000,-0.010571481692562723,14.026190893990654,14.796243890126545,13.898059060838488,0.4096397385054541
2021-05-19,14.031928062438965,14.045645075732622,13.510684411423444,13.53387813226448,344000000,0.0035675704875672842,13.997688157217842,14.793658479054768,13.90685543484158,0.4055095781452971
2021-05-20,14.577364921569824,14.64844356526682,14.236187241548002,14.268109887618982,321592000,0.038871127096988145,14.04133347102574,14.803484853108724,13.917892180548774,0.419518035230373
2021-05-21,14.95570182800293,15.185398545401643,14.83374617613014,15.1272881823693,672992000,0.02595372404194185,14.21708869934082,14.823162428538005,13.934647920396593,0.42553854422629817
2021-05-24,15.574460983276367,15.707140602698978,15.139508535207892,15.175920747126446,554816000,0.04137279295812646,14.49452727181571,14.836563523610433,13.957758013407389,0.410976129415968
2021-05-25,15.610121726989746,15.780460789255176,15.445269279031889,15.728087264436072,435408000,0.0022896936049132677,14.694722856794085,14.83550771077474,13.984937530093722,0.40123276710557326
2021-05-26,15.662249565124512,15.755774145670296,15.548773568780533,15.6964174706596,370440000,0.003339361412194375,14.913410459245954,14.849573866526287,14.01647194756402,0.39369269204942553
2021-05-27,15.45075798034668,15.712128067476398,15.422825430003508,15.661998843698058,581476000,-0.013503270005910561,15.12322643824986,14.827984078725178,14.043819861941868,0.35927235799983764
2021-05-28,16.2054386138916,16.238360207751256,15.46372758635442,15.46372758635442,644536000,0.04884424663857101,15.433727945600237,14.83902416229248,14.07578017976549,0.384972325595934
2021-06-01,16.225387573242188,16.348840670153905,15.865006366078582,16.23087513865415,472804000,0.0012310039750165203,15.669159752982003,14.86904338200887,14.102402475145128,0.3699052179222465
2021-06-02,16.73790740966797,16.87807060542616,16.196463014308506,16.213173074788646,594168000,0.03158752505061857,15.923760550362724,14.922481314341228,14.136436918046739,0.3767587417378454
2021-06-03,16.928943634033203,17.217499421718536,16.543124351882874,16.660591375197946,580008000,0.011413387569278122,16.117258071899414,14.97599391937256,14.173250537448459,0.37655488262652076
2021-06-04,17.53598403930664,17.618533484108934,17.05439487096209,17.071352289643585,617120000,0.03585813848733421,16.392381259373256,15.066708691914876,14.21922459072537,0.37104895581329644
2021-06-07,17.57663345336914,17.769668687611166,17.15140984525968,17.528999702220645,575756000,0.0023180572000627286,16.66586467197963,15.144978300730388,14.27138449350993,0.3652057114073059
2021-06-08,17.415023803710938,17.579127533223744,17.209517870586684,17.485104439825335,323848000,-0.009194573584694332,16.946474075317383,15.21078634262085,14.320272233751085,0.3664633818323635
2021-06-09,17.320480346679688,17.536759822813195,17.2182043631533,17.477638864993665,381656000,-0.005428844548067913,17.105765751429967,15.276643530527751,14.368788189358181,0.36627401237584395
2021-06-10,17.387081146240234,17.453936689122045,17.13862434378659,17.31224549372214,287772000,0.0038452051113764263,17.271721976143972,15.348212401072184,14.415304480658637,0.36475956131671644
2021-06-11,17.786462783813477,17.900215038934032,17.405792686268036,17.441464330727953,416308000,0.02297002206489407,17.421515601021902,15.431497732798258,14.462715339660644,0.3685513096846839
2021-06-14,17.979541778564453,18.000246673784147,17.62431741298164,17.86703801249019,321376000,0.01085539025368698,17.571601050240652,15.531702168782552,14.512562380896675,0.36053615592759736
2021-06-15,17.749792098999023,17.977047292047796,17.6894245538106,17.87601791631772,243032000,-0.012778394599540999,17.602145058768137,15.629992739359539,14.558374627431233,0.3611012068350489
2021-06-16,17.771495819091797,17.915682130844626,17.546237061351018,17.752039421717864,307124000,0.0012227591158093798,17.629982539585658,15.745151233673095,14.60523968802558,0.3421086961388436
2021-06-17,18.61665344238281,18.794016313609266,17.71761484251838,17.735824645418788,809656000,0.0475569210321094,17.801643916538783,15.884915256500244,14.652101802825928,0.3613140044711325
2021-06-18,18.59819221496582,19.33284006116205,18.543560909251,18.743126471161645,968856000,-0.0009916512371100916,17.984174183436803,16.02191905975342,14.700703451368543,0.36222622010244643
2021-06-21,18.387149810791016,18.496163088665213,17.783965464290116,18.395131823176083,672384000,-0.011347468707468278,18.127041135515487,16.142269643147788,14.741408803727891,0.3650674168176838
2021-06-22,18.845651626586918,18.922485642518183,18.345991671655227,18.43130633892012,580144000,0.024935991739558183,18.27835382734026,16.29607645670573,14.781817934248183,0.3429437670879485
2021-06-23,19.015783309936523,19.11107646002805,18.86660870643495,18.966391501844345,332356000,0.009027636014962148,18.426388331821986,16.45420764287313,14.827325227525499,0.342347739113288
2021-06-24,19.16371154785156,19.377745256411643,19.046716223591257,19.185914262097175,320924000,0.007779234518187739,18.628376824515207,16.635484186808267,14.870387437608507,0.3106471436368969
2021-06-25,18.98958778381348,19.303404223942387,18.853385408046595,19.23854513411133,278364000,-0.009086119022575279,18.80238996233259,16.81405741373698,14.916215907202826,0.3118886148072011
2021-06-28,19.941511154174805,20.03505714434783,19.276960074571598,19.31911781440564,495436000,0.05012870111760592,18.991655349731445,17.005149364471436,14.973474470774333,0.3194048131215544
2021-06-29,19.98317527770996,20.055017215462307,19.61422882531729,19.83923827680205,367632000,0.0020893162615929217,19.189510072980607,17.200207328796388,15.030115614997015,0.3166566571219716
2021-06-30,19.9589786529541,20.11863036917512,19.82053047213134,19.955735602570957,326568000,-0.0012108498484146857,19.41405705043248,17.399438412984214,15.092812177870009,0.3120371616342527
2021-07-01,20.168018341064453,20.411486876492948,19.975437519629107,20.08120776067814,480136000,0.010473466190085379,19.602966581072128,17.603974755605062,15.160199875301785,0.31103323201330907
2021-07-02,20.442419052124023,20.460630755436554,20.24360335823332,20.395771664916364,342764000,0.01360573490261352,19.806771687098912,17.79947655995687,15.226680702633328,0.300761196206475
2021-07-06,20.653465270996094,20.796652429063027,20.30597353335624,20.692379975867425,446708000,0.010323935652328808,20.01959364754813,17.98940200805664,15.308708975050184,0.29763168822311353
2021-07-07,20.32742500305176,20.829580152975502,20.28776234377668,20.808127298112325,418428000,-0.015786225878627436,20.210713250296457,18.147834142049152,15.382604789733886,0.292986694898585
2021-07-08,19.85944175720215,20.089190140861685,19.657881642886466,19.813293005932845,503300000,-0.023022259129198863,20.198989050728933,18.289478143056233,15.449890772501627,0.3069359240164623
2021-07-09,20.006614685058597,20.03655008261991,19.71125932793844,19.91905616892878,296624000,0.0074107283404920565,20.202337537493026,18.4342903137207,15.523637591467963,0.3065982414513673
2021-07-12,20.467866897583008,20.48807125144117,20.14382263411727,20.19595885016762,321984000,0.023054985552797502,20.275035858154297,18.60152727762858,15.609174421098498,0.302210528917587
2021-07-13,20.20594024658203,20.416730915394577,20.07023647379915,20.356112135442714,290708000,-0.012796968649034346,20.280453273228236,18.734877332051596,15.696615484025743,0.28494791559509225
2021-07-14,19.79832649230957,20.37332271425502,19.709770667963955,20.313453800297573,380100000,-0.020172966429583106,20.1884400503976,18.853975296020508,15.778516398535835,0.29561552955694237
2021-07-15,18.92498016357422,19.803814364622088,18.817464681338382,19.76864135557301,550564000,-0.04411212882435256,19.94151360648019,18.926877721150717,15.860334120856391,0.32084522499457985
2021-07-16,18.12148094177246,19.115313933860246,18.03367308457853,18.989090020194087,688224000,-0.042457070752881965,19.626378740583146,18.966628964742025,15.922904533810085,0.3473572599096229
2021-07-19,18.738889694213867,19.0005680837094,17.82662760193869,17.8762706344463,749060000,0.03407054613390881,19.466299874441965,19.0067258199056,15.992911444769966,0.34590119969106586
2021-07-20,18.57149887084961,18.79700691607629,18.12447378691028,18.689242127405016,434687000,-0.00893280370906635,19.261283329554967,19.039888000488283,16.055236360761853,0.3474698736573398
2021-07-21,19.36776351928711,19.484509504843945,18.70121782391272,18.84091257367424,371017000,0.04287562646261911,19.104125704084122,19.10497932434082,16.127932771046957,0.3651280799909621
2021-07-22,19.55136489868164,19.84372662347577,19.23405604931324,19.599260789514425,323826000,0.00947974087001291,19.010614940098353,19.179342142740886,16.19895315170288,0.36440837183827635
2021-07-23,19.51544570922852,19.65713693951188,19.208115301064705,19.613232051717457,195672000,-0.001837170429750623,18.970203399658203,19.25028762817383,16.268466006384955,0.3648419415302388
2021-07-26,19.25202178955078,19.399698591612943,18.87284750706961,19.26898499980905,203943000,-0.013498227178750488,19.016923631940568,19.29913959503174,16.334497674306235,0.36376961981379247
2021-07-27,19.166202545166016,19.57930121743381,18.70021780298516,19.223077718380413,248863000,-0.0044576743846895805,19.166169575282506,19.338694953918456,16.406434271070694,0.3635651819870766
2021-07-28,19.46055793762207,19.60324639162105,18.95366402299708,19.27695834218335,202191000,0.015358044545464411,19.269265038626536,19.39572048187256,16.480275344848632,0.3625118548637997
2021-07-29,19.61921501159668,19.809799369383363,19.285940277026736,19.47652463481342,190781000,0.008152750526637664,19.418938773018972,19.45731112162272,16.552105045318605,0.36271935188087695
2021-07-30,19.45657157897949,19.5872851431943,19.22108504373064,19.37574655247908,183497000,-0.00829000714458017,19.431625638689315,19.48530839284261,16.62340783013238,0.3391980400234603
2021-08-02,19.70702362060547,19.917564922094176,19.318870152980445,19.657133182845243,217444000,0.012872362461666453,19.453862598964147,19.522269439697265,16.70223478741116,0.34062179761559064
2021-08-03,19.771883010864254,20.17799696608852,19.1781765152806,19.69704544989545,301811000,0.0032911814339620094,19.490496499197825,19.56842721303304,16.782976722717287,0.3382133198354841
2021-08-04,20.229883193969727,20.273788072592087,19.78485265589256,19.94650079260373,231309000,0.023164216724012032,19.630190985543386,19.614568265279136,16.865437920888265,0.33723604043979233
2021-08-05,20.59209251403809,20.687884285609535,20.297734365144763,20.45539149725626,211435000,0.017904666902690325,19.83388955252511,19.667111905415855,16.95071545706855,0.3396826434943469
2021-08-06,20.321685791015625,20.525242388893872,20.166025087132084,20.47934295014833,178497000,-0.013131580621936423,19.95690781729562,19.705711046854656,17.03383642832438,0.3424566206584203
2021-08-09,20.25084114074707,20.463377029370942,20.099171444077207,20.40151165819252,146443000,-0.0034861601048804536,20.04714012145996,19.74775282541911,17.110888512929282,0.3412378824545317
2021-08-10,19.892621994018555,20.385546579623437,19.791840024636087,20.27778177522068,179238000,-0.017689099639803918,20.109433037894114,19.746123186747234,17.178822739919028,0.3143022958740527
2021-08-11,19.656137466430664,20.00537630186909,19.387723666623643,19.999388839259684,185925000,-0.011888052146117212,20.102163587297714,19.735221926371256,17.242181301116943,0.3161420069699426
2021-08-12,19.8616886138916,19.98541744234433,19.57730890884072,19.82676492402208,151652000,0.010457351949841875,20.114992959158762,19.731978925069175,17.309220409393312,0.3176734145421693
2021-08-13,20.144073486328125,20.170017888434185,19.807806857358848,19.86169021361081,183063000,0.014217566186140784,20.102734429495676,19.73118076324463,17.37627133263482,0.31892573871719393
2021-08-16,19.906591415405277,20.24285802814649,19.410671196851336,20.091188339703365,210876000,-0.011789178146318191,20.004805701119558,19.71331984202067,17.438760418362087,0.31811134524466006
2021-08-17,19.415660858154297,19.726982240794342,19.225076476781545,19.642166205524603,204585000,-0.0246617086273776,19.875373567853654,19.672059694925945,17.494874710506863,0.3236963764588152
2021-08-18,18.998573303222656,19.59128072918996,18.95865942248211,19.45757151254743,285913000,-0.02148201691298446,19.696478162493026,19.627764638264974,17.53738743464152,0.326237230950906
2021-08-19,19.754920959472656,20.450404827675342,18.721174036528456,19.45158159437132,766555000,0.03981076074389778,19.676806586129324,19.624280611673992,17.583088821834988,0.34159688186164927
2021-08-20,20.77070426940918,20.81959743201708,19.889626260196447,19.947498712068025,675741000,0.05141925457562757,19.836030415126256,19.64975026448568,17.644538148244223,0.3722747431113068
2021-08-23,21.91022300720215,21.9491377077566,20.904416836203,20.925371052132213,575807000,0.054861824761100575,20.128678185599192,19.697828801472983,17.709113385942246,0.3987399115039679
2021-08-24,21.74557876586914,21.911217923393156,21.488140739836844,21.705666793578075,297299000,-0.007514494091588553,20.35746465410505,19.74915008544922,17.774350526597765,0.39726146349288
2021-08-25,22.16466522216797,22.42110597550805,21.674734384503616,21.68970113640181,347701000,0.019272260389620266,20.68004662649972,19.828028043111164,17.850348907046847,0.3939178026258328
2021-08-26,22.019981384277344,22.29138887971176,21.742586427020587,22.151694125179088,237940000,-0.006527679820127363,21.05209241594587,19.931194750467935,17.926851261986627,0.36819481545511934
2021-08-27,22.58674430847168,22.67255761615726,22.118764977811992,22.135728184168347,304722000,0.02573857417513592,21.564688273838588,20.080036862691244,18.007553248935274,0.3435246118585534
2021-08-30,22.638633728027344,22.992860839610422,22.501932689226567,22.78032495330028,262580000,0.002297339485806349,21.976647240774973,20.210028330485027,18.094487614101833,0.334466627138399
2021-08-31,22.340232849121094,22.64961235242441,22.075763427227468,22.64961235242441,259850000,-0.013181046280934305,22.200865609305247,20.335652796427407,18.173506365882027,0.3363946824321477
2021-09-01,22.39612197875977,22.65161054208327,22.312290329288253,22.440034610950008,201767000,0.00250172547511629,22.270279748099192,20.43659807840983,18.250787915123833,0.31820410202671834
2021-09-02,22.35121154785156,22.54781808239597,22.25041369895066,22.472967308795205,187834000,-0.0020052771167616834,22.356798716953822,20.529926300048828,18.328637324439153,0.31855420170623355
2021-09-03,22.79731750488281,22.94003117399959,22.155603768049023,22.28035378497828,280532000,0.019958916145381478,22.447177614484513,20.63932202657064,18.412607351938885,0.32094424968271656
2021-09-07,22.616674423217773,22.853199912575004,22.47695314260106,22.7873319343025,198107000,-0.007923874448225954,22.53241947719029,20.75147711435954,18.494038147396513,0.3184908825628639
2021-09-08,22.29432487487793,22.564782809886207,21.933047423413097,22.46797667861848,254434000,-0.014252738590467828,22.490645272391184,20.85574785868327,18.575381660461424,0.3224131635647004
2021-09-09,22.132644653320312,22.49292269156831,22.08673712828477,22.26737487326851,196856000,-0.0072520797317260355,22.418361118861608,20.94481741587321,18.65684354570177,0.32291168983437135
2021-09-10,22.43304443359375,22.58074724443228,22.22546025276065,22.30330336880611,248376000,0.01357270154465584,22.431619916643417,21.038611729939777,18.747024695078533,0.32382599015445906
2021-09-13,22.10770034790039,22.91807676575549,21.814287671495123,22.63863603091551,297500000,-0.014502894899372287,22.390416826520646,21.12698268890381,18.832402112748888,0.32647737135088944
2021-09-14,22.197513580322266,22.36517682671795,22.041825464297556,22.230446616492696,199755000,0.004062531652253121,22.368459974016464,21.20999902089437,18.918062506781684,0.3255037755940035
2021-09-15,22.29631805419922,22.32226702933247,21.922068046643588,22.26438246471781,166538000,0.004451150509241719,22.296888623918807,21.2941468556722,19.001614570617676,0.32549377531062035
2021-09-16,22.197513580322266,22.232443423321364,21.883143089796683,22.13863157304754,156033000,-0.004431425567072211,22.237008503505162,21.359734535217285,19.09012641906738,0.3213320607372303
2021-09-17,21.856199264526367,22.27635678563001,21.78633957022575,22.25539887733983,294503000,-0.015376240882153058,22.174419130597794,21.40187142690023,19.174396991729736,0.3226565487398845
2021-09-20,21.070775985717773,21.390135698092887,20.62067774864636,21.10370902808361,349440000,-0.03593594976430203,22.022723606654576,21.426841100056965,19.25601211123996,0.3384458571331129
2021-09-21,21.203508377075195,21.38214932706366,20.908100847929244,21.374165905704945,204688000,0.006299359427834661,21.847075598580496,21.458596674601235,19.340135637919108,0.3384004892259683
2021-09-22,21.897117614746094,21.916078715957664,21.153606789755287,21.323266863029662,268726000,0.03271200337868674,21.816992350987025,21.525413195292156,19.425561915503607,0.3447107963886766
2021-09-23,22.437036514282227,22.48993001213596,21.8462195505818,22.095719552405832,248555000,0.024657076289006152,21.851209912981307,21.61810983022054,19.51784636179606,0.34686452468664875
2021-09-24,22.036840438842773,22.104705240146348,21.817281093595437,22.025862757110534,217655000,-0.017836405230463925,21.8141416822161,21.690614891052245,19.607344076368545,0.3523962591550067
2021-09-27,21.61667823791504,21.75540016667128,21.28234917650894,21.66657747278545,245215000,-0.01906635400359591,21.731165204729354,21.73970171610514,19.69161907831828,0.3569425569052597
2021-09-28,20.657602310180664,21.37616355989033,20.60969797306215,21.171573627077777,343069000,-0.044367405444014185,21.55993706839425,21.764735412597656,19.759177271525065,0.3800893075722461
2021-09-29,20.47596549987793,20.97496548286546,20.42606435945885,20.898119820507343,218394000,-0.008792734392665591,21.474964141845703,21.800078900655112,19.8205135345459,0.3733165979051582
2021-09-30,20.674570083618164,21.02387050621743,20.64662620209296,20.726466135527005,221009000,0.009699400193921015,21.3994015284947,21.855945460001628,19.877181413438585,0.367132383910522
2021-10-01,20.700519561767575,20.817284253734588,20.16259602233488,20.70850298424373,240978000,0.001255139915580239,21.228458949497767,21.88746541341146,19.93374138938056,0.3502281386442366
2021-10-04,19.692537307739254,20.50091681405472,19.51589125346557,20.46299270561288,345635000,-0.04869357269128616,20.836387634277344,21.851526514689127,19.978522364298502,0.34713864935930905
2021-10-05,20.410099029541016,20.606705539937668,19.814292883884317,19.910101557760328,279282000,0.03643825630939679,20.60399600437709,21.801522382100423,20.033626153733994,0.3244933195819391
2021-10-06,20.658599853515625,20.678558405952703,20.03983904315381,20.079759955095664,297202000,0.012175385509640924,20.467127663748606,21.765289751688638,20.083105723063152,0.326679645559981
2021-10-07,21.03285026550293,21.279356000810225,20.93005562833921,21.04981455953654,256919000,0.018115962100094363,20.520734514508927,21.727562586466473,20.136521975199383,0.3260572853625328
2021-10-08,20.789337158203125,21.16358715428881,20.733449402440005,21.058797612232954,151258000,-0.011577751195195995,20.56550189426967,21.686541112264,20.181537861294217,0.32705550471675154
2021-10-11,20.653614044189453,21.02087815197588,20.46998199029624,20.533855084952418,163388000,-0.006528496458585664,20.562508174351283,21.622103436787924,20.22292308807373,0.3167321060795702
2021-10-12,20.62965965270996,21.014887372593435,20.486945988261173,20.78634525768473,162134000,-0.0011598159735259905,20.552385330200195,21.555137634277344,20.25729726155599,0.3164084489353955
2021-10-13,20.89712142944336,20.948020023959177,20.67157359423693,20.876163520560485,180652000,0.012964914653754933,20.724468776157924,21.507033920288087,20.29419157240126,0.3180954432380133
2021-10-14,21.70250701904297,21.711487891625207,21.07975450727623,21.245422863057826,243589000,0.03854050388322139,20.90909848894392,21.48391342163086,20.341830274793836,0.3390156992091979
2021-10-15,21.818273544311523,21.887135781751308,21.618674704439137,21.766377503308625,226994000,0.005334246645651408,21.074766159057617,21.466148821512856,20.391805754767525,0.33946104451476034
2021-10-18,22.17755508422852,22.246417324659078,21.60071009092256,21.705501532705583,189494000,0.016467001350373378,21.23829541887556,21.445490074157714,20.445033242967394,0.33777160546828977
2021-10-19,22.24541664123535,22.33423742114296,21.992922430848846,22.23144280129832,161473000,0.0030599205705543753,21.446306773594447,21.4331148147583,20.494577174716525,0.33722957935100073
2021-10-20,22.05879211425781,22.38813200041304,21.93803383874528,22.260387756156813,146276000,-0.00838934734230179,21.647046497889928,21.42526372273763,20.53990217844645,0.33555037944081384
2021-10-21,22.646615982055664,22.665578987578357,22.038834713601,22.052806653024465,187590000,0.026648053291091767,21.935183116367885,21.442396100362142,20.594311332702638,0.3435920111422405
2021-10-22,22.68054962158203,23.08374098334273,22.51588059843021,22.77735575104449,249384000,0.0014983977982960806,22.189958572387695,21.450646273295085,20.64885637495253,0.3415265280797011
2021-10-25,23.11966896057129,23.30829014309968,22.724461041768397,22.92705416374333,230235000,0.019361053692076524,22.392410278320312,21.484378560384116,20.698889880710176,0.3426224589736082
2021-10-26,24.66756820678711,25.208485996676536,23.87615483665205,23.941025377927865,485898000,0.06695161807271699,22.79945237295968,21.566713714599608,20.766327391730414,0.3913736421966542
2021-10-27,24.40209579467773,25.039817670559344,24.233433187034937,24.425050508131427,245990000,-0.010762001745933558,23.117243903023855,21.636906305948894,20.83316012488471,0.39363617771854403
2021-10-28,24.891122817993164,24.90010559637924,24.473959467947708,24.82824907989357,234204000,0.020040369787503787,23.495201928274973,21.726693280537923,20.900332027011448,0.39583840509697
2021-10-29,25.515867233276367,25.65758344122297,24.950001756876496,24.95099920872896,292503000,0.025099085318545322,23.98906980242048,21.84868221282959,20.972555181715222,0.395893858164143
2021-11-01,25.775346755981445,25.84221219536564,25.176546349928994,25.597703250995217,265740000,0.010169339741926464,24.436031341552734,22.005501238505044,21.046017795138887,0.37604154462175843
2021-11-02,26.34819602966309,26.624642445128146,25.74839822088108,25.77035548395975,294112000,0.022224697076042466,24.959980828421457,22.17699082692464,21.12778010898166,0.37860376923636746
2021-11-03,26.54480743408203,26.73043628340513,26.18253441691828,26.61666394706525,239910000,0.007462044240053256,25.449286324637278,22.331913820902507,21.201150067647298,0.37101311823439614
2021-11-04,29.74139976501465,31.302271004149627,27.063765096132737,27.174543161407875,1153631000,0.12042250970818391,26.17411940438407,22.57539259592692,21.309574784172906,0.4945447910956954
2021-11-05,29.692495346069336,31.33719807733602,29.351178403482844,30.12662479171835,851260000,-0.001644321361190304,26.92989076886858,22.83058109283447,21.417724969651964,0.48884964388581004
2021-11-08,30.74238967895508,31.03779717638095,29.847182507429263,30.08869906116953,503101000,0.035358912097117834,27.765786034720286,23.134771474202473,21.535217984517416,0.4857513964544939
2021-11-09,30.595684051513672,32.245379750330166,29.904071197928545,32.21743587356041,646746000,-0.0047720957600715375,28.491474151611328,23.46604086558024,21.64803204006619,0.45843880606121357
2021-11-10,29.40008354187012,30.788302378116978,28.720445741430535,29.297290799147905,636206000,-0.03907742371866996,29.009293692452566,23.76351146697998,21.745216687520344,0.47920567115892926
